Date and Time (UTC),Receiver,Description,Data,Units
2022-05-07 03:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 03:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 03:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 03:00:00,VR2AR-549340,Tilt angle,5,°
2022-05-07 03:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-07 03:00:00,VR2AR-549340,Temperature,8.3,°C
2022-05-07 03:00:00,VR2AR-549340,Average noise,187.6,mV
2022-05-07 04:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 04:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 04:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 04:00:00,VR2AR-549340,Tilt angle,5,°
2022-05-07 04:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-07 04:00:00,VR2AR-549340,Temperature,8.3,°C
2022-05-07 04:00:00,VR2AR-549340,Average noise,199.8,mV
2022-05-07 05:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 05:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 05:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 05:00:00,VR2AR-549340,Tilt angle,4,°
2022-05-07 05:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-07 05:00:00,VR2AR-549340,Temperature,8.2,°C
2022-05-07 05:00:00,VR2AR-549340,Average noise,160.5,mV
2022-05-07 06:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 06:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 06:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 06:00:00,VR2AR-549340,Tilt angle,5,°
2022-05-07 06:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-07 06:00:00,VR2AR-549340,Temperature,8.2,°C
2022-05-07 06:00:00,VR2AR-549340,Average noise,161.3,mV
2022-05-07 07:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 07:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 07:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 07:00:00,VR2AR-549340,Tilt angle,6,°
2022-05-07 07:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-07 07:00:00,VR2AR-549340,Temperature,8.2,°C
2022-05-07 07:00:00,VR2AR-549340,Average noise,242.4,mV
2022-05-07 08:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 08:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 08:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 08:00:00,VR2AR-549340,Tilt angle,7,°
2022-05-07 08:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-07 08:00:00,VR2AR-549340,Temperature,8.2,°C
2022-05-07 08:00:00,VR2AR-549340,Average noise,305.5,mV
2022-05-07 09:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 09:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 09:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 09:00:00,VR2AR-549340,Tilt angle,9,°
2022-05-07 09:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-07 09:00:00,VR2AR-549340,Temperature,8.3,°C
2022-05-07 09:00:00,VR2AR-549340,Average noise,359.0,mV
2022-05-07 10:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 10:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 10:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 10:00:00,VR2AR-549340,Tilt angle,16,°
2022-05-07 10:00:00,VR2AR-549340,Seawater depth,6,m
2022-05-07 10:00:00,VR2AR-549340,Temperature,8.4,°C
2022-05-07 10:00:00,VR2AR-549340,Average noise,183.8,mV
2022-05-07 11:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 11:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 11:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 11:00:00,VR2AR-549340,Tilt angle,13,°
2022-05-07 11:00:00,VR2AR-549340,Seawater depth,6,m
2022-05-07 11:00:00,VR2AR-549340,Temperature,8.6,°C
2022-05-07 11:00:00,VR2AR-549340,Average noise,172.3,mV
2022-05-07 12:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 12:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 12:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 12:00:00,VR2AR-549340,Tilt angle,9,°
2022-05-07 12:00:00,VR2AR-549340,Seawater depth,6,m
2022-05-07 12:00:00,VR2AR-549340,Temperature,8.7,°C
2022-05-07 12:00:00,VR2AR-549340,Average noise,173.8,mV
2022-05-07 13:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 13:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 13:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 13:00:00,VR2AR-549340,Tilt angle,6,°
2022-05-07 13:00:00,VR2AR-549340,Seawater depth,6,m
2022-05-07 13:00:00,VR2AR-549340,Temperature,8.5,°C
2022-05-07 13:00:00,VR2AR-549340,Average noise,179.0,mV
2022-05-07 14:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 14:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 14:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 14:00:00,VR2AR-549340,Tilt angle,5,°
2022-05-07 14:00:00,VR2AR-549340,Seawater depth,6,m
2022-05-07 14:00:00,VR2AR-549340,Temperature,8.5,°C
2022-05-07 14:00:00,VR2AR-549340,Average noise,176.8,mV
2022-05-07 15:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 15:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 15:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 15:00:00,VR2AR-549340,Tilt angle,7,°
2022-05-07 15:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-07 15:00:00,VR2AR-549340,Temperature,8.6,°C
2022-05-07 15:00:00,VR2AR-549340,Average noise,171.7,mV
2022-05-07 16:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 16:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 16:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 16:00:00,VR2AR-549340,Tilt angle,7,°
2022-05-07 16:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-07 16:00:00,VR2AR-549340,Temperature,8.5,°C
2022-05-07 16:00:00,VR2AR-549340,Average noise,163.6,mV
2022-05-07 17:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 17:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 17:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 17:00:00,VR2AR-549340,Tilt angle,4,°
2022-05-07 17:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-07 17:00:00,VR2AR-549340,Temperature,8.9,°C
2022-05-07 17:00:00,VR2AR-549340,Average noise,220.0,mV
2022-05-07 18:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 18:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 18:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 18:00:00,VR2AR-549340,Tilt angle,6,°
2022-05-07 18:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-07 18:00:00,VR2AR-549340,Temperature,8.7,°C
2022-05-07 18:00:00,VR2AR-549340,Average noise,295.9,mV
2022-05-07 19:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 19:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 19:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 19:00:00,VR2AR-549340,Tilt angle,3,°
2022-05-07 19:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-07 19:00:00,VR2AR-549340,Temperature,8.8,°C
2022-05-07 19:00:00,VR2AR-549340,Average noise,267.8,mV
2022-05-07 20:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 20:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 20:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 20:00:00,VR2AR-549340,Tilt angle,7,°
2022-05-07 20:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-07 20:00:00,VR2AR-549340,Temperature,8.9,°C
2022-05-07 20:00:00,VR2AR-549340,Average noise,265.3,mV
2022-05-07 21:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 21:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 21:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 21:00:00,VR2AR-549340,Tilt angle,8,°
2022-05-07 21:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-07 21:00:00,VR2AR-549340,Temperature,9.0,°C
2022-05-07 21:00:00,VR2AR-549340,Average noise,231.2,mV
2022-05-07 22:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 22:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 22:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 22:00:00,VR2AR-549340,Tilt angle,9,°
2022-05-07 22:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-07 22:00:00,VR2AR-549340,Temperature,9.0,°C
2022-05-07 22:00:00,VR2AR-549340,Average noise,199.7,mV
2022-05-07 23:00:00,VR2AR-549340,Battery,3.5,V
2022-05-07 23:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-07 23:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-07 23:00:00,VR2AR-549340,Tilt angle,8,°
2022-05-07 23:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-07 23:00:00,VR2AR-549340,Temperature,8.9,°C
2022-05-07 23:00:00,VR2AR-549340,Average noise,205.9,mV
2022-05-08 00:00:00,VR2AR-549340,Memory Capacity,0.8,%
2022-05-08 00:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 00:00:00,VR2AR-549340,Pings on 69 kHz,0,
2022-05-08 00:00:00,VR2AR-549340,Syncs on 69 kHz,0,
2022-05-08 00:00:00,VR2AR-549340,Rejects on 69 kHz,0,
2022-05-08 00:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 00:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 00:00:00,VR2AR-549340,Motor battery voltage,3.8,V
2022-05-08 00:00:00,VR2AR-549340,Tilt angle,7,°
2022-05-08 00:00:00,VR2AR-549340,Seawater depth,6,m
2022-05-08 00:00:00,VR2AR-549340,Temperature,8.9,°C
2022-05-08 00:00:00,VR2AR-549340,Average noise,170.4,mV
2022-05-08 01:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 01:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 01:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 01:00:00,VR2AR-549340,Tilt angle,5,°
2022-05-08 01:00:00,VR2AR-549340,Seawater depth,6,m
2022-05-08 01:00:00,VR2AR-549340,Temperature,8.9,°C
2022-05-08 01:00:00,VR2AR-549340,Average noise,168.3,mV
2022-05-08 02:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 02:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 02:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 02:00:00,VR2AR-549340,Tilt angle,7,°
2022-05-08 02:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-08 02:00:00,VR2AR-549340,Temperature,8.9,°C
2022-05-08 02:00:00,VR2AR-549340,Average noise,180.9,mV
2022-05-08 03:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 03:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 03:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 03:00:00,VR2AR-549340,Tilt angle,7,°
2022-05-08 03:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-08 03:00:00,VR2AR-549340,Temperature,9.0,°C
2022-05-08 03:00:00,VR2AR-549340,Average noise,190.9,mV
2022-05-08 04:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 04:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 04:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 04:00:00,VR2AR-549340,Tilt angle,4,°
2022-05-08 04:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-08 04:00:00,VR2AR-549340,Temperature,9.0,°C
2022-05-08 04:00:00,VR2AR-549340,Average noise,175.3,mV
2022-05-08 05:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 05:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 05:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 05:00:00,VR2AR-549340,Tilt angle,5,°
2022-05-08 05:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-08 05:00:00,VR2AR-549340,Temperature,8.9,°C
2022-05-08 05:00:00,VR2AR-549340,Average noise,177.4,mV
2022-05-08 06:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 06:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 06:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 06:00:00,VR2AR-549340,Tilt angle,6,°
2022-05-08 06:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-08 06:00:00,VR2AR-549340,Temperature,8.9,°C
2022-05-08 06:00:00,VR2AR-549340,Average noise,178.2,mV
2022-05-08 07:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 07:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 07:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 07:00:00,VR2AR-549340,Tilt angle,6,°
2022-05-08 07:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-08 07:00:00,VR2AR-549340,Temperature,8.9,°C
2022-05-08 07:00:00,VR2AR-549340,Average noise,208.8,mV
2022-05-08 08:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 08:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 08:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 08:00:00,VR2AR-549340,Tilt angle,4,°
2022-05-08 08:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-08 08:00:00,VR2AR-549340,Temperature,8.9,°C
2022-05-08 08:00:00,VR2AR-549340,Average noise,204.5,mV
2022-05-08 09:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 09:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 09:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 09:00:00,VR2AR-549340,Tilt angle,5,°
2022-05-08 09:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-08 09:00:00,VR2AR-549340,Temperature,8.9,°C
2022-05-08 09:00:00,VR2AR-549340,Average noise,221.1,mV
2022-05-08 10:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 10:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 10:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 10:00:00,VR2AR-549340,Tilt angle,8,°
2022-05-08 10:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-08 10:00:00,VR2AR-549340,Temperature,8.9,°C
2022-05-08 10:00:00,VR2AR-549340,Average noise,176.8,mV
2022-05-08 11:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 11:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 11:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 11:00:00,VR2AR-549340,Tilt angle,12,°
2022-05-08 11:00:00,VR2AR-549340,Seawater depth,6,m
2022-05-08 11:00:00,VR2AR-549340,Temperature,9.0,°C
2022-05-08 11:00:00,VR2AR-549340,Average noise,170.4,mV
2022-05-08 12:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 12:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 12:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 12:00:00,VR2AR-549340,Tilt angle,12,°
2022-05-08 12:00:00,VR2AR-549340,Seawater depth,6,m
2022-05-08 12:00:00,VR2AR-549340,Temperature,9.1,°C
2022-05-08 12:00:00,VR2AR-549340,Average noise,177.4,mV
2022-05-08 13:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 13:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 13:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 13:00:00,VR2AR-549340,Tilt angle,9,°
2022-05-08 13:00:00,VR2AR-549340,Seawater depth,6,m
2022-05-08 13:00:00,VR2AR-549340,Temperature,9.1,°C
2022-05-08 13:00:00,VR2AR-549340,Average noise,183.9,mV
2022-05-08 14:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 14:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 14:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 14:00:00,VR2AR-549340,Tilt angle,5,°
2022-05-08 14:00:00,VR2AR-549340,Seawater depth,6,m
2022-05-08 14:00:00,VR2AR-549340,Temperature,9.0,°C
2022-05-08 14:00:00,VR2AR-549340,Average noise,205.9,mV
2022-05-08 15:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 15:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 15:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 15:00:00,VR2AR-549340,Tilt angle,8,°
2022-05-08 15:00:00,VR2AR-549340,Seawater depth,6,m
2022-05-08 15:00:00,VR2AR-549340,Temperature,9.0,°C
2022-05-08 15:00:00,VR2AR-549340,Average noise,185.2,mV
2022-05-08 16:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 16:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 16:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 16:00:00,VR2AR-549340,Tilt angle,7,°
2022-05-08 16:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-08 16:00:00,VR2AR-549340,Temperature,9.0,°C
2022-05-08 16:00:00,VR2AR-549340,Average noise,183.2,mV
2022-05-08 17:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 17:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 17:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 17:00:00,VR2AR-549340,Tilt angle,4,°
2022-05-08 17:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-08 17:00:00,VR2AR-549340,Temperature,9.1,°C
2022-05-08 17:00:00,VR2AR-549340,Average noise,198.9,mV
2022-05-08 18:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 18:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 18:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 18:00:00,VR2AR-549340,Tilt angle,4,°
2022-05-08 18:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-08 18:00:00,VR2AR-549340,Temperature,9.1,°C
2022-05-08 18:00:00,VR2AR-549340,Average noise,194.1,mV
2022-05-08 19:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 19:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 19:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 19:00:00,VR2AR-549340,Tilt angle,3,°
2022-05-08 19:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-08 19:00:00,VR2AR-549340,Temperature,9.1,°C
2022-05-08 19:00:00,VR2AR-549340,Average noise,188.7,mV
2022-05-08 20:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 20:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 20:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 20:00:00,VR2AR-549340,Tilt angle,6,°
2022-05-08 20:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-08 20:00:00,VR2AR-549340,Temperature,9.1,°C
2022-05-08 20:00:00,VR2AR-549340,Average noise,212.2,mV
2022-05-08 21:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 21:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 21:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 21:00:00,VR2AR-549340,Tilt angle,12,°
2022-05-08 21:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-08 21:00:00,VR2AR-549340,Temperature,9.1,°C
2022-05-08 21:00:00,VR2AR-549340,Average noise,200.0,mV
2022-05-08 22:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 22:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 22:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 22:00:00,VR2AR-549340,Tilt angle,5,°
2022-05-08 22:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-08 22:00:00,VR2AR-549340,Temperature,9.1,°C
2022-05-08 22:00:00,VR2AR-549340,Average noise,176.2,mV
2022-05-08 23:00:00,VR2AR-549340,Battery,3.5,V
2022-05-08 23:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-08 23:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-08 23:00:00,VR2AR-549340,Tilt angle,7,°
2022-05-08 23:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-08 23:00:00,VR2AR-549340,Temperature,9.1,°C
2022-05-08 23:00:00,VR2AR-549340,Average noise,184.9,mV
2022-05-09 00:00:00,VR2AR-549340,Memory Capacity,0.8,%
2022-05-09 00:00:00,VR2AR-549340,Battery,3.5,V
2022-05-09 00:00:00,VR2AR-549340,Pings on 69 kHz,0,
2022-05-09 00:00:00,VR2AR-549340,Syncs on 69 kHz,0,
2022-05-09 00:00:00,VR2AR-549340,Rejects on 69 kHz,0,
2022-05-09 00:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-09 00:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-09 00:00:00,VR2AR-549340,Motor battery voltage,3.8,V
2022-05-09 00:00:00,VR2AR-549340,Tilt angle,7,°
2022-05-09 00:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-09 00:00:00,VR2AR-549340,Temperature,9.1,°C
2022-05-09 00:00:00,VR2AR-549340,Average noise,198.9,mV
2022-05-09 01:00:00,VR2AR-549340,Battery,3.5,V
2022-05-09 01:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-09 01:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-09 01:00:00,VR2AR-549340,Tilt angle,11,°
2022-05-09 01:00:00,VR2AR-549340,Seawater depth,6,m
2022-05-09 01:00:00,VR2AR-549340,Temperature,9.2,°C
2022-05-09 01:00:00,VR2AR-549340,Average noise,198.5,mV
2022-05-09 02:00:00,VR2AR-549340,Battery,3.5,V
2022-05-09 02:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-09 02:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-09 02:00:00,VR2AR-549340,Tilt angle,5,°
2022-05-09 02:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-09 02:00:00,VR2AR-549340,Temperature,9.2,°C
2022-05-09 02:00:00,VR2AR-549340,Average noise,171.7,mV
2022-05-09 03:00:00,VR2AR-549340,Battery,3.5,V
2022-05-09 03:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-09 03:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-09 03:00:00,VR2AR-549340,Tilt angle,7,°
2022-05-09 03:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-09 03:00:00,VR2AR-549340,Temperature,9.3,°C
2022-05-09 03:00:00,VR2AR-549340,Average noise,182.8,mV
2022-05-09 04:00:00,VR2AR-549340,Battery,3.5,V
2022-05-09 04:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-09 04:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-09 04:00:00,VR2AR-549340,Tilt angle,6,°
2022-05-09 04:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-09 04:00:00,VR2AR-549340,Temperature,9.2,°C
2022-05-09 04:00:00,VR2AR-549340,Average noise,177.2,mV
2022-05-09 05:00:00,VR2AR-549340,Battery,3.5,V
2022-05-09 05:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-09 05:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-09 05:00:00,VR2AR-549340,Tilt angle,7,°
2022-05-09 05:00:00,VR2AR-549340,Seawater depth,7,m
2022-05-09 05:00:00,VR2AR-549340,Temperature,9.1,°C
2022-05-09 05:00:00,VR2AR-549340,Average noise,180.6,mV
2022-05-09 06:00:00,VR2AR-549340,Battery,3.5,V
2022-05-09 06:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-09 06:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-09 06:00:00,VR2AR-549340,Tilt angle,4,°
2022-05-09 06:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-09 06:00:00,VR2AR-549340,Temperature,9.1,°C
2022-05-09 06:00:00,VR2AR-549340,Average noise,178.6,mV
2022-05-09 07:00:00,VR2AR-549340,Battery,3.5,V
2022-05-09 07:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-09 07:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-09 07:00:00,VR2AR-549340,Tilt angle,6,°
2022-05-09 07:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-09 07:00:00,VR2AR-549340,Temperature,9.0,°C
2022-05-09 07:00:00,VR2AR-549340,Average noise,301.2,mV
2022-05-09 08:00:00,VR2AR-549340,Battery,3.5,V
2022-05-09 08:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-09 08:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-09 08:00:00,VR2AR-549340,Tilt angle,4,°
2022-05-09 08:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-09 08:00:00,VR2AR-549340,Temperature,8.9,°C
2022-05-09 08:00:00,VR2AR-549340,Average noise,327.4,mV
2022-05-09 09:00:00,VR2AR-549340,Battery,3.5,V
2022-05-09 09:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2022-05-09 09:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2022-05-09 09:00:00,VR2AR-549340,Tilt angle,6,°
2022-05-09 09:00:00,VR2AR-549340,Seawater depth,8,m
2022-05-09 09:00:00,VR2AR-549340,Temperature,8.9,°C
2022-05-09 09:00:00,VR2AR-549340,Average noise,332.4,mV
2022-05-09 10:00:00,VR2AR-549340,Battery,3.5,V
2022-05-09 10:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
